location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Temperature
unit,°C
level,2 m elevation corrected
resolution,hourly
aggregation,None
timestamp,Basel Temperature [2 m elevation corrected]
20230910T0900,26.190245
20230910T1000,28.130245
20230910T1100,29.990246
20230910T1200,31.170246
20230910T1300,32.050247
20230910T1400,32.70025
20230910T1500,32.84025
20230910T1600,32.410248
20230910T1700,31.010244
20230910T1800,28.570246
20230910T1900,24.020245
20230910T2000,21.270245
20230910T2100,19.870245
20230910T2200,19.200245
20230910T2300,18.570246
20230911T0000,17.870245
20230911T0100,17.230246
20230911T0200,16.920246
20230911T0300,16.240246
20230911T0400,16.170246
20230911T0500,15.900246
20230911T0600,17.470245
20230911T0700,20.920246
20230911T0800,23.980246
20230911T0900,26.590246
20230911T1000,29.030245
20230911T1100,30.860245
20230911T1200,31.990246
20230911T1300,32.780247
20230911T1400,33.27025
20230911T1500,33.150246
20230911T1600,32.670246
20230911T1700,30.710245
20230911T1800,28.350245
20230911T1900,24.840246
20230911T2000,21.990246
20230911T2100,20.990246
20230911T2200,21.290245
20230911T2300,20.540245
20230912T0000,20.060246
20230912T0100,18.970245
20230912T0200,18.190245
20230912T0300,17.690245
20230912T0400,17.660246
20230912T0500,17.400246
20230912T0600,18.190245
20230912T0700,21.230246
20230912T0800,24.290245
20230912T0900,26.610245
20230912T1000,28.230246
20230912T1100,29.640245
20230912T1200,30.800245
20230912T1300,31.630245
20230912T1400,31.360245
20230912T1500,30.870245
20230912T1600,29.920246
20230912T1700,27.920246
20230912T1800,24.860245
20230912T1900,24.080246
20230912T2000,23.230246
20230912T2100,22.500246
20230912T2200,21.860245
20230912T2300,20.780245
20230913T0000,19.790245
20230913T0100,19.080246
20230913T0200,18.680244
20230913T0300,18.250246
20230913T0400,18.390245
20230913T0500,18.190245
20230913T0600,18.240246
20230913T0700,18.700245
20230913T0800,19.450245
20230913T0900,20.320246
20230913T1000,21.390245
20230913T1100,22.050245
20230913T1200,22.700245
20230913T1300,23.180244
20230913T1400,23.400246
20230913T1500,22.650246
20230913T1600,21.740246
20230913T1700,21.070246
20230913T1800,19.680244
20230913T1900,19.200245
20230913T2000,18.800245
20230913T2100,18.000246
20230913T2200,18.000246
20230913T2300,17.860245
20230914T0000,17.150246
20230914T0100,16.690245
20230914T0200,16.470245
20230914T0300,16.350246
20230914T0400,16.570246
20230914T0500,15.710245
20230914T0600,16.280245
20230914T0700,17.010244
20230914T0800,18.100245
20230914T0900,19.810246
20230914T1000,21.560246
20230914T1100,22.640245
20230914T1200,23.330246
20230914T1300,24.110245
20230914T1400,24.170246
20230914T1500,24.060246
20230914T1600,23.550245
20230914T1700,22.720245
20230914T1800,21.480246
20230914T1900,20.120245
20230914T2000,18.910246
20230914T2100,18.030245
20230914T2200,16.900246
20230914T2300,16.010246
20230915T0000,15.820246
20230915T0100,15.000245
20230915T0200,14.930245
20230915T0300,15.680245
20230915T0400,15.640245
20230915T0500,15.420245
20230915T0600,15.280245
20230915T0700,16.790245
20230915T0800,18.200245
20230915T0900,19.800245
20230915T1000,21.760244
20230915T1100,23.250246
20230915T1200,24.210245
20230915T1300,25.200245
20230915T1400,25.830246
20230915T1500,26.240246
20230915T1600,26.190245
20230915T1700,25.030245
20230915T1800,21.620245
20230915T1900,19.960245
20230915T2000,19.010244
20230915T2100,18.310246
20230915T2200,18.150246
20230915T2300,17.550245
20230916T0000,17.170246
20230916T0100,16.700245
20230916T0200,16.490246
20230916T0300,15.930245
20230916T0400,15.280245
20230916T0500,14.740245
20230916T0600,15.730246
20230916T0700,17.920246
20230916T0800,19.680244
20230916T0900,21.460245
20230916T1000,22.940245
20230916T1100,25.130245
20230916T1200,26.110245
20230916T1300,26.790245
20230916T1400,27.270245
20230916T1500,26.920246
20230916T1600,26.120245
20230916T1700,25.120245
20230916T1800,22.640245
20230916T1900,22.460245
20230916T2000,20.010244
20230916T2100,19.220245
20230916T2200,18.670246
20230916T2300,17.990246
20230917T0000,17.900246
20230917T0100,17.440245
20230917T0200,17.050245
20230917T0300,16.770245
20230917T0400,16.540245
20230917T0500,16.400246
20230917T0600,16.950245
20230917T0700,19.170246
20230917T0800,21.450245
20230917T0900,23.820246
20230917T1000,25.970245
20230917T1100,27.250246
20230917T1200,28.280245
20230917T1300,29.020245
20230917T1400,29.550245
20230917T1500,29.660246
20230917T1600,29.200245
20230917T1700,27.060246
20230917T1800,23.400246
20230917T1900,21.810246
20230917T2000,21.630245
20230917T2100,20.840246
20230917T2200,19.490246
20230917T2300,19.640245
20230918T0000,20.050245
20230918T0100,19.330246
20230918T0200,18.640245
20230918T0300,18.860245
20230918T0400,18.300245
20230918T0500,18.500246
20230918T0600,18.650246
20230918T0700,18.280245
20230918T0800,18.090246
20230918T0900,18.440245
20230918T1000,19.430244
20230918T1100,20.220245
20230918T1200,20.950245
20230918T1300,22.010244
20230918T1400,22.320246
20230918T1500,22.670246
20230918T1600,22.590246
20230918T1700,21.500246
20230918T1800,19.020245
20230918T1900,18.470245
20230918T2000,18.920246
20230918T2100,18.780245
20230918T2200,18.280245
20230918T2300,18.330246
20230919T0000,18.230246
20230919T0100,17.560246
20230919T0200,17.600245
20230919T0300,17.540245
20230919T0400,17.440245
20230919T0500,16.930244
20230919T0600,17.010244
20230919T0700,17.410246
20230919T0800,18.200245
20230919T0900,19.490246
20230919T1000,20.720245
20230919T1100,21.790245
20230919T1200,22.560246
20230919T1300,23.180244
20230919T1400,23.310246
20230919T1500,23.480246
20230919T1600,23.160246
20230919T1700,21.410246
20230919T1800,20.030245
20230919T1900,19.130245
20230919T2000,18.340246
20230919T2100,15.370245
20230919T2200,14.690246
20230919T2300,13.720245
20230920T0000,12.990245
20230920T0100,12.360246
20230920T0200,11.970245
20230920T0300,11.500245
20230920T0400,11.200245
20230920T0500,10.920245
20230920T0600,12.270246
20230920T0700,14.680245
20230920T0800,17.610245
20230920T0900,20.440245
20230920T1000,22.670246
20230920T1100,24.110245
20230920T1200,25.080246
20230920T1300,25.900246
20230920T1400,26.320246
20230920T1500,26.460245
20230920T1600,26.010244
20230920T1700,23.600245
20230920T1800,19.600245
20230920T1900,18.280245
20230920T2000,17.260244
20230920T2100,16.670246
20230920T2200,16.510246
20230920T2300,16.540245
20230921T0000,16.850245
20230921T0100,16.750246
20230921T0200,16.970245
20230921T0300,16.980246
20230921T0400,17.210245
20230921T0500,17.100245
20230921T0600,17.230246
20230921T0700,18.640245
20230921T0800,20.210245
20230921T0900,22.340246
20230921T1000,23.820246
20230921T1100,24.680244
20230921T1200,25.020245
20230921T1300,25.090246
20230921T1400,24.700245
20230921T1500,24.570246
20230921T1600,23.260244
20230921T1700,20.790245
20230921T1800,18.100245
20230921T1900,16.370245
20230921T2000,14.670245
20230921T2100,14.570246
20230921T2200,14.400246
20230921T2300,14.370245
20230922T0000,14.540245
20230922T0100,14.090245
20230922T0200,13.960245
20230922T0300,13.520246
20230922T0400,13.770246
20230922T0500,14.030245
20230922T0600,14.290245
20230922T0700,14.430245
20230922T0800,14.950245
20230922T0900,15.910245
20230922T1000,17.460245
20230922T1100,18.470245
20230922T1200,19.370245
20230922T1300,19.860245
20230922T1400,20.140245
20230922T1500,20.220245
20230922T1600,18.910246
20230922T1700,16.510246
20230922T1800,15.640245
20230922T1900,14.710245
20230922T2000,13.900246
20230922T2100,13.870245
20230922T2200,12.920245
20230922T2300,12.680245
20230923T0000,12.270246
20230923T0100,11.710245
20230923T0200,11.210245
20230923T0300,10.670245
20230923T0400,10.460245
20230923T0500,10.230246
20230923T0600,10.300245
20230923T0700,12.300245
20230923T0800,13.910245
20230923T0900,15.470245
20230923T1000,16.860245
20230923T1100,17.460245
20230923T1200,17.760244
20230923T1300,18.200245
20230923T1400,17.630245
20230923T1500,17.380245
20230923T1600,16.620245
20230923T1700,15.830245
20230923T1800,14.240245
20230923T1900,14.000245
20230923T2000,14.220245
20230923T2100,12.690246
20230923T2200,11.240245
20230923T2300,11.080245
20230924T0000,10.820246
20230924T0100,10.470245
20230924T0200,10.250245
20230924T0300,9.730246
20230924T0400,9.390245
20230924T0500,9.470245
20230924T0600,8.690246
20230924T0700,10.770246
20230924T0800,12.780245
20230924T0900,15.070246
20230924T1000,15.900246
20230924T1100,17.750246
20230924T1200,19.290245
20230924T1300,20.210245
20230924T1400,20.600245
20230924T1500,20.640245
20230924T1600,20.270245
20230924T1700,17.930244
20230924T1800,14.640245
20230924T1900,12.5602455
20230924T2000,11.510245
20230924T2100,10.260245
20230924T2200,9.920245
20230924T2300,9.350245
20230925T0000,9.240245
20230925T0100,8.940246
20230925T0200,8.290245
20230925T0300,7.7802453
20230925T0400,7.380245
20230925T0500,7.0802455
20230925T0600,7.5602455
20230925T0700,10.0602455
20230925T0800,12.820246
20230925T0900,15.090245
20230925T1000,16.720245
20230925T1100,18.720245
20230925T1200,20.160246
20230925T1300,21.320246
20230925T1400,21.810246
20230925T1500,22.010244
20230925T1600,21.650246
20230925T1700,20.220245
20230925T1800,17.980246
20230925T1900,16.570246
20230925T2000,13.590245
20230925T2100,11.040245
20230925T2200,10.800245
20230925T2300,10.030245
20230926T0000,8.950245
20230926T0100,8.360246
20230926T0200,8.780245
20230926T0300,8.650246
20230926T0400,9.000245
20230926T0500,8.8102455
20230926T0600,8.820246
20230926T0700,11.030245
20230926T0800,13.730246
20230926T0900,16.180246
20230926T1000,18.470245
20230926T1100,20.680244
20230926T1200,22.330246
20230926T1300,23.470245
20230926T1400,24.040245
20230926T1500,24.200245
20230926T1600,23.610245
20230926T1700,20.990246
20230926T1800,17.660246
20230926T1900,15.420245
20230926T2000,13.050245
20230926T2100,12.200245
20230926T2200,12.040245
20230926T2300,10.990245
20230927T0000,10.760245
20230927T0100,9.970245
20230927T0200,9.270246
20230927T0300,8.980246
20230927T0400,9.230246
20230927T0500,10.230246
20230927T0600,10.300245
20230927T0700,12.370245
20230927T0800,14.830245
20230927T0900,17.360245
20230927T1000,19.760244
20230927T1100,21.660246
20230927T1200,23.270245
20230927T1300,24.410246
20230927T1400,24.980246
20230927T1500,24.840246
20230927T1600,23.970245
20230927T1700,22.170246
20230927T1800,18.060246
20230927T1900,15.250245
20230927T2000,13.870245
20230927T2100,12.950245
20230927T2200,12.870245
20230927T2300,12.680245
20230928T0000,12.780245
20230928T0100,13.000245
20230928T0200,12.890245
20230928T0300,12.840245
20230928T0400,12.330245
20230928T0500,11.650246
20230928T0600,11.820246
20230928T0700,14.480246
20230928T0800,18.090246
20230928T0900,21.060246
20230928T1000,23.270245
20230928T1100,24.690245
20230928T1200,25.760244
20230928T1300,26.640245
20230928T1400,27.120245
20230928T1500,27.080246
20230928T1600,26.650246
20230928T1700,23.980246
20230928T1800,20.910246
20230928T1900,17.320246
20230928T2000,14.830245
20230928T2100,14.270246
20230928T2200,14.400246
20230928T2300,13.620245
20230929T0000,13.070246
20230929T0100,12.580245
20230929T0200,12.340245
20230929T0300,12.070246
20230929T0400,11.910245
20230929T0500,12.120245
20230929T0600,13.160245
20230929T0700,15.970245
20230929T0800,19.150246
20230929T0900,21.900246
20230929T1000,23.860245
20230929T1100,24.970245
20230929T1200,25.850245
20230929T1300,26.030245
20230929T1400,25.500246
20230929T1500,24.830246
20230929T1600,23.590246
20230929T1700,22.400246
20230929T1800,20.180244
20230929T1900,18.780245
20230929T2000,18.330246
20230929T2100,17.840246
20230929T2200,16.820246
20230929T2300,16.340246
20230930T0000,16.300245
20230930T0100,15.320246
20230930T0200,15.360246
20230930T0300,16.000246
20230930T0400,16.000246
20230930T0500,15.400246
20230930T0600,15.350245
20230930T0700,16.120245
20230930T0800,17.650246
20230930T0900,19.110245
20230930T1000,20.480246
20230930T1100,21.490246
20230930T1200,22.350245
20230930T1300,22.310246
20230930T1400,22.260244
20230930T1500,22.250246
20230930T1600,21.420246
20230930T1700,19.280245
20230930T1800,16.830246
20230930T1900,14.440246
20230930T2000,14.140245
20230930T2100,13.410245
20230930T2200,13.240245
20230930T2300,12.650246
20231001T0000,11.820246
20231001T0100,11.030245
20231001T0200,10.710245
20231001T0300,10.150246
20231001T0400,9.430245
20231001T0500,9.100245
20231001T0600,9.660245
20231001T0700,12.320246
20231001T0800,15.520246
20231001T0900,18.180244
20231001T1000,20.200245
20231001T1100,22.170246
20231001T1200,23.780245
20231001T1300,24.670246
20231001T1400,25.180244
20231001T1500,25.220245
20231001T1600,24.210245
20231001T1700,23.400246
20231001T1800,20.990246
20231001T1900,17.160246
20231001T2000,15.480246
20231001T2100,14.430245
20231001T2200,14.450245
20231001T2300,13.870245
20231002T0000,13.080245
20231002T0100,12.700245
20231002T0200,11.940246
20231002T0300,11.460245
20231002T0400,11.120245
20231002T0500,10.640245
20231002T0600,10.820246
20231002T0700,13.510245
20231002T0800,16.490246
20231002T0900,19.370245
20231002T1000,22.020245
20231002T1100,24.460245
20231002T1200,26.120245
20231002T1300,27.290245
20231002T1400,27.850245
20231002T1500,27.730246
20231002T1600,26.410246
20231002T1700,22.060246
20231002T1800,19.310246
20231002T1900,17.820246
20231002T2000,16.760244
20231002T2100,15.830245
20231002T2200,15.610246
20231002T2300,14.910245
20231003T0000,14.670245
20231003T0100,14.580245
20231003T0200,14.470245
20231003T0300,14.430245
20231003T0400,14.450245
20231003T0500,14.470245
20231003T0600,14.910245
20231003T0700,17.350245
20231003T0800,20.220245
20231003T0900,22.570246
20231003T1000,24.110245
20231003T1100,25.000246
20231003T1200,25.610245
20231003T1300,25.220245
20231003T1400,23.800245
20231003T1500,22.930244
20231003T1600,20.750246
20231003T1700,18.990246
20231003T1800,17.980246
20231003T1900,16.460245
20231003T2000,15.840245
20231003T2100,14.800245
20231003T2200,14.070246
20231003T2300,13.190246
20231004T0000,12.980246
20231004T0100,13.440246
20231004T0200,13.590245
20231004T0300,12.940246
20231004T0400,12.570246
20231004T0500,11.970245
20231004T0600,10.580245
20231004T0700,12.340245
20231004T0800,14.150246
20231004T0900,16.130245
20231004T1000,17.730246
20231004T1100,19.020245
20231004T1200,19.450245
20231004T1300,19.920246
20231004T1400,19.900246
20231004T1500,19.550245
20231004T1600,18.560246
20231004T1700,16.010246
20231004T1800,13.610246
20231004T1900,12.900246
20231004T2000,12.350245
20231004T2100,11.280245
20231004T2200,10.200245
20231004T2300,9.690246
20231005T0000,9.620245
20231005T0100,9.380245
20231005T0200,9.170245
20231005T0300,9.200245
20231005T0400,9.820246
20231005T0500,10.000245
20231005T0600,10.130245
20231005T0700,10.700245
20231005T0800,12.0602455
20231005T0900,14.040245
20231005T1000,16.190247
20231005T1100,17.730246
20231005T1200,18.880245
20231005T1300,19.580246
20231005T1400,19.620245
20231005T1500,19.210245
20231005T1600,18.240246
20231005T1700,16.220245
20231005T1800,14.270246
20231005T1900,12.680245
20231005T2000,10.850245
20231005T2100,9.510245
20231005T2200,8.930245
20231005T2300,8.150246
20231006T0000,7.960245
20231006T0100,7.730245
20231006T0200,7.1002455
20231006T0300,6.670245
20231006T0400,6.1802454
20231006T0500,5.9702454
20231006T0600,5.690245
20231006T0700,8.800245
20231006T0800,11.940246
20231006T0900,14.440246
20231006T1000,16.620245
20231006T1100,18.630245
20231006T1200,20.240246
20231006T1300,21.410246
20231006T1400,21.760244
20231006T1500,21.610245
20231006T1600,20.530245
20231006T1700,18.990246
20231006T1800,15.980246
20231006T1900,13.570246
20231006T2000,11.490245
20231006T2100,9.160245
20231006T2200,8.320246
20231006T2300,7.880245
20231007T0000,7.630245
20231007T0100,7.0902452
20231007T0200,6.4102454
20231007T0300,6.400245
20231007T0400,6.110245
20231007T0500,6.0702453
20231007T0600,5.9902453
20231007T0700,9.100245
20231007T0800,12.590245
20231007T0900,15.550245
20231007T1000,18.690245
20231007T1100,20.760244
20231007T1200,22.360245
20231007T1300,23.500246
20231007T1400,24.240246
20231007T1500,24.190245
20231007T1600,22.210245
20231007T1700,19.190245
20231007T1800,17.110245
20231007T1900,13.360246
20231007T2000,12.090245
20231007T2100,11.8102455
20231007T2200,11.260245
20231007T2300,10.920245
20231008T0000,10.450245
20231008T0100,10.380245
20231008T0200,10.120245
20231008T0300,9.780245
20231008T0400,9.3102455
20231008T0500,9.170245
20231008T0600,9.260245
20231008T0700,12.080245
20231008T0800,15.510245
20231008T0900,18.970245
20231008T1000,21.620245
20231008T1100,23.960245
20231008T1200,25.710245
20231008T1300,26.580246
20231008T1400,27.040245
20231008T1500,26.920246
20231008T1600,26.020245
20231008T1700,22.280245
20231008T1800,18.400246
20231008T1900,15.100245
20231008T2000,14.490245
20231008T2100,13.800245
20231008T2200,13.390245
20231008T2300,12.760245
20231009T0000,12.410245
20231009T0100,12.010245
20231009T0200,11.680245
20231009T0300,11.250245
20231009T0400,11.120245
20231009T0500,11.220245
20231009T0600,11.130245
20231009T0700,13.570246
20231009T0800,16.890245
20231009T0900,20.210245
20231009T1000,23.020245
20231009T1100,24.650246
20231009T1200,25.780245
20231009T1300,26.580246
20231009T1400,26.820246
20231009T1500,26.630245
20231009T1600,25.050245
20231009T1700,23.920246
20231009T1800,21.110245
20231009T1900,17.750246
20231009T2000,16.990246
20231009T2100,16.030245
20231009T2200,15.480246
20231009T2300,14.440246
20231010T0000,13.610246
20231010T0100,12.850245
20231010T0200,11.960245
20231010T0300,11.630245
20231010T0400,11.450245
20231010T0500,11.100245
20231010T0600,11.150246
20231010T0700,13.470245
20231010T0800,16.560246
